GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
1400000US11001003600,11001003600,"Census Tract 36, District of Columbia, District of Columbia",4250,496,158,183,4092,460,2268,454,144,183,2124,407,1021,265,0,12,1021,265,853,250,77,98,776,226,280,183,67,152,213,106,80,46,0,12,80,46,34,39,0,12,34,39,1982,284,14,22,1968,283,1144,279,14,22,1130,279,502,182,0,12,502,182,178,88,0,12,178,88,102,64,0,12,102,64,56,45,0,12,56,45
1400000US11001003700,11001003700,"Census Tract 37, District of Columbia, District of Columbia",4669,638,152,93,4517,624,2204,405,113,74,2091,380,1356,369,11,17,1345,370,632,179,53,55,579,160,143,85,41,46,102,68,20,31,0,17,20,31,53,51,8,17,45,43,2465,470,39,62,2426,474,1596,436,0,17,1596,436,404,116,0,17,404,116,305,124,39,62,266,118,160,120,0,17,160,120,0,17,0,17,0,17
1400000US11001003800,11001003800,"Census Tract 38, District of Columbia, District of Columbia",4723,406,260,118,4463,395,2428,355,260,118,2168,375,1381,351,17,28,1364,353,601,173,60,50,541,167,291,92,86,64,205,102,93,61,35,38,58,45,62,49,62,49,0,17,2295,262,0,17,2295,262,1309,284,0,17,1309,284,577,195,0,17,577,195,265,129,0,17,265,129,115,75,0,17,115,75,29,36,0,17,29,36
1400000US11001003900,11001003900,"Census Tract 39, District of Columbia, District of Columbia",4216,353,228,124,3988,335,1785,238,228,124,1557,227,766,166,21,27,745,167,777,165,151,104,626,164,110,74,14,22,96,70,103,60,26,31,77,48,29,34,16,26,13,24,2431,242,0,12,2431,242,1457,228,0,12,1457,228,565,154,0,12,565,154,209,87,0,12,209,87,139,64,0,12,139,64,61,85,0,12,61,85
1400000US11001004001,11001004001,"Census Tract 40.01, District of Columbia, District of Columbia",3591,477,72,50,3519,478,1921,479,72,50,1849,479,895,519,0,12,895,519,678,178,19,28,659,181,186,88,0,12,186,88,90,54,12,19,78,53,72,49,41,38,31,25,1670,213,0,12,1670,213,638,170,0,12,638,170,619,120,0,12,619,120,166,92,0,12,166,92,141,65,0,12,141,65,106,60,0,12,106,60
1400000US11001004002,11001004002,"Census Tract 40.02, District of Columbia, District of Columbia",2667,256,74,48,2593,252,1412,215,54,35,1358,216,609,157,16,24,593,155,603,122,0,12,603,122,110,43,0,12,110,43,30,23,11,13,19,16,60,43,27,22,33,43,1255,191,20,31,1235,190,752,171,0,12,752,171,285,85,20,31,265,76,92,38,0,12,92,38,68,39,0,12,68,39,58,51,0,12,58,51
1400000US11001004100,11001004100,"Census Tract 41, District of Columbia, District of Columbia",2353,208,170,59,2183,208,1111,174,154,47,957,181,230,95,12,19,218,93,436,108,9,14,427,109,197,68,36,28,161,69,183,51,64,32,119,46,65,33,33,26,32,25,1242,154,16,23,1226,155,337,86,16,23,321,86,430,111,0,12,430,111,205,58,0,12,205,58,199,59,0,12,199,59,71,34,0,12,71,34
1400000US11001004201,11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",3498,361,104,51,3394,376,1799,331,104,51,1695,341,1057,316,0,12,1057,316,582,132,39,36,543,129,115,74,33,38,82,53,45,28,32,24,13,22,0,12,0,12,0,12,1699,198,0,12,1699,198,1123,176,0,12,1123,176,372,147,0,12,372,147,78,47,0,12,78,47,58,36,0,12,58,36,68,47,0,12,68,47
1400000US11001004202,11001004202,"Census Tract 42.02, District of Columbia, District of Columbia",2617,220,185,76,2432,218,1302,177,136,57,1166,168,653,128,44,29,609,126,354,90,15,18,339,90,176,68,31,34,145,62,107,55,35,31,72,47,12,18,11,18,1,4,1315,196,49,39,1266,192,945,178,18,19,927,176,219,85,21,29,198,80,83,41,10,16,73,38,45,34,0,12,45,34,23,39,0,12,23,39
1400000US11001004300,11001004300,"Census Tract 43, District of Columbia, District of Columbia",3121,304,135,62,2986,316,1697,323,105,56,1592,336,632,290,22,25,610,290,782,162,0,12,782,162,94,56,0,12,94,56,109,53,49,36,60,58,80,55,34,33,46,46,1424,166,30,30,1394,165,751,146,14,23,737,147,381,109,0,12,381,109,68,48,0,12,68,48,136,58,0,12,136,58,88,50,16,20,72,47
1400000US11001004400,11001004400,"Census Tract 44, District of Columbia, District of Columbia",5184,413,135,74,5049,418,2698,406,115,68,2583,406,1267,357,18,29,1249,357,993,192,47,47,946,187,253,117,12,19,241,116,75,70,7,14,68,69,110,89,31,25,79,86,2486,325,20,23,2466,319,1484,331,0,17,1484,331,463,121,10,17,453,120,263,110,10,16,253,108,117,81,0,17,117,81,159,92,0,17,159,92
1400000US11001004600,11001004600,"Census Tract 46, District of Columbia, District of Columbia",2437,289,145,84,2292,268,1126,164,109,72,1017,164,562,153,25,28,537,151,271,115,61,69,210,98,244,113,14,16,230,113,16,19,9,14,7,11,33,40,0,12,33,40,1311,217,36,45,1275,211,559,154,27,43,532,149,291,116,0,12,291,116,230,105,0,12,230,105,81,61,9,13,72,61,150,72,0,12,150,72
1400000US11001004701,11001004701,"Census Tract 47.01, District of Columbia, District of Columbia",3069,331,137,73,2932,335,1270,326,137,73,1133,319,473,184,0,12,473,184,583,372,28,41,555,364,92,60,19,32,73,54,122,69,90,60,32,34,0,12,0,12,0,12,1799,235,0,12,1799,235,746,191,0,12,746,191,289,138,0,12,289,138,420,174,0,12,420,174,177,70,0,12,177,70,167,124,0,12,167,124
1400000US11001004702,11001004702,"Census Tract 47.02, District of Columbia, District of Columbia",2028,201,135,66,1893,209,936,140,103,54,833,142,503,101,6,9,497,103,167,58,16,19,151,57,122,51,40,34,82,46,81,51,21,26,60,61,63,59,20,19,43,48,1092,153,32,27,1060,158,577,127,0,12,577,127,233,69,32,27,201,63,137,58,0,12,137,58,79,56,0,12,79,56,66,44,0,12,66,44
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",1926,254,118,66,1808,245,958,151,109,64,849,146,335,86,12,18,323,88,381,96,18,19,363,93,117,55,27,29,90,53,80,47,25,39,55,35,45,44,27,42,18,20,968,172,9,14,959,172,468,133,0,12,468,133,264,97,9,14,255,97,70,36,0,12,70,36,56,31,0,12,56,31,110,47,0,12,110,47
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",2807,272,65,49,2742,281,1275,205,59,48,1216,215,539,134,0,12,539,134,475,133,9,15,466,132,201,90,36,42,165,82,30,35,2,5,28,36,30,27,12,19,18,18,1532,187,6,11,1526,188,710,174,0,12,710,174,409,134,0,12,409,134,187,96,6,11,181,95,136,66,0,12,136,66,90,60,0,12,90,60
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",1951,239,35,23,1916,233,860,125,28,21,832,124,362,114,0,12,362,114,327,85,13,13,314,81,142,68,15,14,127,67,26,17,0,12,26,17,3,7,0,12,3,7,1091,195,7,11,1084,195,597,168,0,12,597,168,231,68,0,12,231,68,147,72,7,11,140,72,92,33,0,12,92,33,24,12,0,12,24,12
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",2477,204,80,48,2397,201,1344,183,73,46,1271,180,699,167,37,42,662,164,561,133,18,19,543,130,80,52,18,22,62,42,0,12,0,12,0,12,4,8,0,12,4,8,1133,159,7,10,1126,159,599,161,0,12,599,161,342,88,0,12,342,88,133,70,7,10,126,69,40,31,0,12,40,31,19,21,0,12,19,21
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",1884,242,95,65,1789,228,1199,213,84,54,1115,202,442,142,20,24,422,143,512,185,28,29,484,179,208,121,18,19,190,112,31,28,12,19,19,20,6,10,6,10,0,12,685,120,11,18,674,116,354,105,0,12,354,105,170,85,0,12,170,85,78,45,0,12,78,45,76,58,11,18,65,55,7,11,0,12,7,11
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",5536,367,173,92,5363,370,3410,377,173,92,3237,383,1495,303,61,51,1434,305,1318,263,43,52,1275,261,375,209,34,43,341,204,187,133,0,17,187,133,35,52,35,52,0,17,2126,261,0,17,2126,261,1059,226,0,17,1059,226,669,192,0,17,669,192,143,102,0,17,143,102,163,74,0,17,163,74,92,70,0,17,92,70
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",5705,492,266,139,5439,531,3426,467,144,87,3282,476,1819,434,0,17,1819,434,1120,302,71,70,1049,302,261,107,0,17,261,107,178,118,25,29,153,118,48,54,48,54,0,17,2279,336,122,109,2157,347,1708,344,43,61,1665,345,355,136,79,90,276,109,143,82,0,17,143,82,53,50,0,17,53,50,20,32,0,17,20,32
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",4980,374,242,88,4738,374,2583,290,242,88,2341,280,1301,232,19,32,1282,224,851,225,49,33,802,216,186,90,33,35,153,79,176,87,91,57,85,62,69,44,50,43,19,28,2397,289,0,17,2397,289,1715,298,0,17,1715,298,472,125,0,17,472,125,113,76,0,17,113,76,62,45,0,17,62,45,35,37,0,17,35,37
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",6268,626,204,110,6064,612,2856,483,174,110,2682,441,1541,368,9,15,1532,366,730,226,85,74,645,220,265,184,1,5,264,184,180,94,38,55,142,77,140,92,41,50,99,79,3412,509,30,41,3382,504,1837,463,24,38,1813,463,921,235,6,13,915,238,327,151,0,17,327,151,150,77,0,17,150,77,177,106,0,17,177,106
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",6378,785,351,146,6027,808,2954,343,336,147,2618,362,1343,303,40,53,1303,307,730,329,19,30,711,327,319,170,60,58,259,158,327,156,105,109,222,121,235,119,112,74,123,87,3424,816,15,18,3409,815,2219,801,0,17,2219,801,291,124,0,17,291,124,306,120,7,11,299,119,320,117,0,17,320,117,288,117,8,14,280,117
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",2468,184,200,84,2268,184,1204,156,170,79,1034,151,360,77,22,20,338,78,514,126,60,52,454,117,156,63,30,42,126,67,132,44,39,30,93,38,42,26,19,17,23,21,1264,124,30,24,1234,129,568,103,8,12,560,105,367,81,22,20,345,79,135,54,0,12,135,54,99,50,0,12,99,50,95,44,0,12,95,44
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",2960,441,152,62,2808,427,1640,335,152,62,1488,326,914,219,25,24,889,218,557,214,115,57,442,194,109,65,1,3,108,65,60,45,11,16,49,46,0,12,0,12,0,12,1320,286,0,12,1320,286,1023,229,0,12,1023,229,160,88,0,12,160,88,60,73,0,12,60,73,47,27,0,12,47,27,30,25,0,12,30,25
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",1507,188,44,21,1463,187,613,153,44,21,569,152,267,143,19,15,248,138,201,83,0,12,201,83,76,42,18,20,58,38,49,40,0,12,49,40,20,21,7,10,13,18,894,121,0,12,894,121,310,87,0,12,310,87,273,94,0,12,273,94,186,57,0,12,186,57,41,37,0,12,41,37,84,39,0,12,84,39
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",2181,236,164,94,2017,250,1017,148,133,62,884,156,463,133,53,44,410,133,300,97,15,23,285,95,132,65,14,17,118,63,107,43,40,34,67,35,15,17,11,15,4,8,1164,144,31,43,1133,147,555,138,31,43,524,140,257,72,0,12,257,72,217,63,0,12,217,63,94,34,0,12,94,34,41,29,0,12,41,29
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",1703,188,181,107,1522,205,749,135,181,107,568,119,261,99,34,49,227,87,221,82,43,39,178,72,101,51,25,36,76,43,110,54,31,33,79,40,56,35,48,33,8,14,954,173,0,12,954,173,395,188,0,12,395,188,300,87,0,12,300,87,145,56,0,12,145,56,75,39,0,12,75,39,39,31,0,12,39,31
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",3412,240,235,65,3177,225,1552,140,220,61,1332,136,319,97,11,18,308,98,652,120,68,39,584,116,284,81,21,22,263,79,181,49,51,31,130,52,116,54,69,46,47,31,1860,171,15,22,1845,169,775,155,0,12,775,155,620,121,0,12,620,121,233,67,15,22,218,66,188,54,0,12,188,54,44,35,0,12,44,35
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",1777,152,127,49,1650,166,862,117,118,46,744,127,362,100,22,24,340,89,297,83,35,27,262,86,113,55,0,12,113,55,35,23,11,11,24,21,55,29,50,30,5,8,915,112,9,9,906,115,440,108,4,6,436,108,269,55,5,7,264,55,127,49,0,12,127,49,50,26,0,12,50,26,29,21,0,12,29,21
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",1800,183,155,56,1645,180,817,110,125,54,692,115,194,66,7,11,187,63,406,83,34,22,372,81,128,57,49,41,79,47,47,24,6,8,41,24,42,29,29,18,13,16,983,135,30,29,953,133,367,123,5,7,362,126,417,99,25,27,392,94,66,33,0,12,66,33,70,29,0,12,70,29,63,24,0,12,63,24
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",2984,233,133,74,2851,239,2747,222,127,72,2620,225,1445,203,23,24,1422,202,934,175,72,55,862,160,326,165,32,30,294,150,42,69,0,12,42,69,0,12,0,12,0,12,237,153,6,12,231,153,81,81,0,12,81,81,123,91,6,12,117,90,28,32,0,12,28,32,5,14,0,12,5,14,0,12,0,12,0,12
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1877,144,154,94,1723,179,889,112,122,70,767,113,231,79,14,16,217,80,458,103,63,56,395,96,116,51,13,16,103,45,35,24,7,13,28,25,49,32,25,25,24,26,988,96,32,36,956,109,296,86,0,12,296,86,379,66,25,35,354,69,217,66,7,11,210,65,43,44,0,12,43,44,53,40,0,12,53,40
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",2030,177,176,56,1854,188,1052,192,176,56,876,208,448,174,26,24,422,180,252,62,38,25,214,60,195,71,11,17,184,69,101,44,45,28,56,38,56,32,56,32,0,12,978,118,0,12,978,118,433,97,0,12,433,97,278,84,0,12,278,84,150,65,0,12,150,65,71,37,0,12,71,37,46,30,0,12,46,30
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",2628,258,114,65,2514,260,1218,203,107,63,1111,199,470,141,8,13,462,139,441,141,48,34,393,141,212,111,41,48,171,102,61,40,0,12,61,40,34,29,10,15,24,25,1410,194,7,11,1403,197,693,186,0,12,693,186,330,110,7,11,323,110,132,60,0,12,132,60,133,69,0,12,133,69,122,70,0,12,122,70
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",3583,353,236,91,3347,336,1768,261,195,82,1573,240,1031,250,78,51,953,238,513,132,81,57,432,124,89,64,0,12,89,64,107,55,36,40,71,49,28,32,0,12,28,32,1815,259,41,35,1774,259,1050,214,10,15,1040,216,464,144,12,19,452,144,106,74,19,26,87,68,93,45,0,12,93,45,102,61,0,12,102,61
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",1088,144,306,102,782,107,359,103,240,85,119,67,188,77,139,62,49,58,140,65,70,46,70,45,31,34,31,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,729,97,66,44,663,102,474,81,32,31,442,84,195,72,34,31,161,65,45,33,0,12,45,33,0,12,0,12,0,12,15,24,0,12,15,24
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",2705,239,173,76,2532,242,1098,162,146,64,952,171,513,141,14,23,499,142,265,83,36,41,229,82,138,60,34,26,104,56,128,52,29,24,99,51,54,29,33,19,21,21,1607,190,27,28,1580,191,451,124,0,12,451,124,677,144,19,26,658,145,249,78,8,12,241,77,119,45,0,12,119,45,111,66,0,12,111,66
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",1489,165,72,35,1417,172,602,128,72,35,530,130,241,95,0,12,241,95,206,77,35,31,171,72,76,42,12,12,64,41,59,37,5,9,54,37,20,22,20,22,0,12,887,119,0,12,887,119,422,85,0,12,422,85,268,89,0,12,268,89,94,39,0,12,94,39,59,49,0,12,59,49,44,27,0,12,44,27
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",2120,292,120,69,2000,290,807,198,99,62,708,183,360,140,19,30,341,137,278,108,15,24,263,110,128,76,61,47,67,49,37,37,0,12,37,37,4,9,4,9,0,12,1313,182,21,33,1292,190,591,144,0,12,591,144,499,122,0,12,499,122,122,64,0,12,122,64,74,41,21,33,53,34,27,24,0,12,27,24
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",2163,319,42,55,2121,299,700,188,42,55,658,186,285,127,0,12,285,127,300,127,0,12,300,127,115,72,42,55,73,53,0,12,0,12,0,12,0,12,0,12,0,12,1463,249,0,12,1463,249,494,185,0,12,494,185,615,159,0,12,615,159,170,87,0,12,170,87,132,52,0,12,132,52,52,46,0,12,52,46
1400000US11001007406,11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",1917,212,115,68,1802,226,853,164,115,68,738,152,445,127,0,12,445,127,208,107,22,35,186,100,131,91,45,63,86,48,39,31,18,19,21,26,30,29,30,29,0,12,1064,192,0,12,1064,192,583,178,0,12,583,178,257,98,0,12,257,98,189,74,0,12,189,74,35,24,0,12,35,24,0,12,0,12,0,12
1400000US11001007407,11001007407,"Census Tract 74.07, District of Columbia, District of Columbia",2056,247,182,98,1874,276,909,171,173,97,736,165,324,133,42,62,282,141,296,94,10,15,286,94,192,73,76,61,116,68,53,39,23,33,30,28,44,36,22,24,22,25,1147,181,9,14,1138,179,443,107,0,12,443,107,345,112,9,14,336,112,227,80,0,12,227,80,77,48,0,12,77,48,55,42,0,12,55,42
1400000US11001007408,11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",2269,322,79,58,2190,318,1186,281,79,58,1107,274,544,178,0,12,544,178,435,163,19,34,416,155,152,89,40,44,112,59,39,28,13,15,26,24,16,20,7,11,9,15,1083,177,0,12,1083,177,404,139,0,12,404,139,479,116,0,12,479,116,130,53,0,12,130,53,36,26,0,12,36,26,34,24,0,12,34,24
1400000US11001007409,11001007409,"Census Tract 74.09, District of Columbia, District of Columbia",2553,218,93,61,2460,218,919,158,82,57,837,155,516,171,17,30,499,164,200,98,14,25,186,96,143,70,27,27,116,67,39,36,24,34,15,12,21,26,0,12,21,26,1634,154,11,16,1623,154,669,172,0,12,669,172,573,120,11,16,562,118,225,86,0,12,225,86,111,54,0,12,111,54,56,33,0,12,56,33
1400000US11001007502,11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",3709,473,111,81,3598,463,1333,304,88,72,1245,282,583,217,0,12,583,217,306,133,60,65,246,113,308,116,7,11,301,115,124,70,9,20,115,62,12,21,12,21,0,12,2376,330,23,34,2353,327,916,270,0,12,916,270,757,163,23,34,734,159,407,103,0,12,407,103,202,99,0,12,202,99,94,67,0,12,94,67
1400000US11001007503,11001007503,"Census Tract 75.03, District of Columbia, District of Columbia",1656,184,86,51,1570,186,650,140,75,49,575,145,263,125,7,12,256,123,244,92,38,41,206,94,67,34,30,25,37,24,76,50,0,12,76,50,0,12,0,12,0,12,1006,146,11,12,995,146,532,111,0,12,532,111,261,69,11,12,250,70,88,48,0,12,88,48,82,35,0,12,82,35,43,35,0,12,43,35
1400000US11001007504,11001007504,"Census Tract 75.04, District of Columbia, District of Columbia",1621,207,85,53,1536,218,716,165,85,53,631,172,276,123,25,32,251,121,210,91,24,30,186,91,148,71,18,21,130,68,71,45,18,19,53,43,11,17,0,12,11,17,905,155,0,12,905,155,396,90,0,12,396,90,231,91,0,12,231,91,208,75,0,12,208,75,36,30,0,12,36,30,34,29,0,12,34,29
1400000US11001007601,11001007601,"Census Tract 76.01, District of Columbia, District of Columbia",3218,417,398,148,2820,409,1583,287,398,148,1185,275,367,109,0,12,367,109,622,180,160,101,462,171,342,128,136,80,206,119,179,80,75,45,104,71,73,54,27,30,46,49,1635,296,0,12,1635,296,420,143,0,12,420,143,551,201,0,12,551,201,315,110,0,12,315,110,211,82,0,12,211,82,138,71,0,12,138,71
1400000US11001007603,11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",3244,429,215,122,3029,407,1505,331,195,116,1310,307,236,147,16,26,220,145,767,232,63,62,704,231,168,135,0,12,168,135,144,86,54,66,90,62,190,135,62,49,128,129,1739,305,20,30,1719,301,297,177,0,12,297,177,771,248,0,12,771,248,177,91,0,12,177,91,289,109,20,30,269,105,205,98,0,12,205,98
1400000US11001007604,11001007604,"Census Tract 76.04, District of Columbia, District of Columbia",3218,314,184,65,3034,313,1545,277,129,53,1416,275,577,206,0,12,577,206,527,161,10,15,517,160,219,65,41,32,178,61,153,72,31,29,122,68,69,34,47,29,22,24,1673,182,55,40,1618,173,396,132,23,29,373,125,643,119,32,28,611,112,301,77,0,12,301,77,198,60,0,12,198,60,135,54,0,12,135,54
1400000US11001007605,11001007605,"Census Tract 76.05, District of Columbia, District of Columbia",2980,324,184,96,2796,316,1353,205,180,92,1173,203,430,118,24,37,406,112,543,126,39,42,504,121,172,84,54,53,118,65,138,57,24,23,114,53,70,41,39,42,31,33,1627,240,4,11,1623,238,473,144,0,12,473,144,571,119,4,11,567,119,301,106,0,12,301,106,216,87,0,12,216,87,66,41,0,12,66,41
1400000US11001007703,11001007703,"Census Tract 77.03, District of Columbia, District of Columbia",3352,387,173,104,3179,367,1110,301,173,104,937,282,290,149,0,17,290,149,508,202,56,65,452,198,213,106,32,50,181,95,28,34,14,24,14,23,71,67,71,67,0,17,2242,299,0,17,2242,299,732,243,0,17,732,243,970,185,0,17,970,185,250,103,0,17,250,103,98,66,0,17,98,66,192,85,0,17,192,85
1400000US11001007707,11001007707,"Census Tract 77.07, District of Columbia, District of Columbia",3141,365,243,111,2898,343,1483,239,243,111,1240,190,635,145,45,61,590,134,436,143,47,52,389,134,187,76,24,21,163,77,95,44,21,17,74,42,130,63,106,59,24,27,1658,232,0,12,1658,232,528,146,0,12,528,146,590,136,0,12,590,136,262,82,0,12,262,82,107,39,0,12,107,39,171,53,0,12,171,53
1400000US11001007708,11001007708,"Census Tract 77.08, District of Columbia, District of Columbia",2082,219,108,61,1974,225,780,164,108,61,672,169,237,116,0,12,237,116,333,105,12,17,321,104,132,83,46,44,86,78,63,34,35,33,28,29,15,21,15,21,0,12,1302,203,0,12,1302,203,397,156,0,12,397,156,558,127,0,12,558,127,152,93,0,12,152,93,153,51,0,12,153,51,42,46,0,12,42,46
1400000US11001007709,11001007709,"Census Tract 77.09, District of Columbia, District of Columbia",1532,196,141,63,1391,201,808,136,126,58,682,134,233,104,0,12,233,104,279,103,27,36,252,103,154,73,11,14,143,72,80,39,51,34,29,20,62,50,37,34,25,31,724,138,15,23,709,140,182,58,0,12,182,58,219,84,0,12,219,84,153,72,15,23,138,72,100,47,0,12,100,47,70,44,0,12,70,44
1400000US11001007803,11001007803,"Census Tract 78.03, District of Columbia, District of Columbia",2467,372,211,96,2256,352,1112,238,200,94,912,212,391,150,14,22,377,153,348,133,44,37,304,126,225,101,77,64,148,70,78,37,29,31,49,33,70,41,36,29,34,31,1355,227,11,20,1344,230,392,131,0,12,392,131,467,126,11,20,456,127,193,75,0,12,193,75,172,80,0,12,172,80,131,58,0,12,131,58
1400000US11001007804,11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",2403,469,159,78,2244,487,952,246,149,77,803,254,240,109,40,55,200,119,356,124,12,22,344,125,171,78,67,51,104,69,68,60,20,27,48,46,117,100,10,15,107,99,1451,347,10,16,1441,347,380,134,0,12,380,134,310,123,0,12,310,123,251,98,0,12,251,98,188,82,0,12,188,82,322,225,10,16,312,225
1400000US11001007806,11001007806,"Census Tract 78.06, District of Columbia, District of Columbia",1598,186,97,50,1501,175,732,165,92,51,640,164,150,77,0,12,150,77,314,104,54,47,260,98,148,66,19,23,129,59,52,27,12,13,40,24,68,70,7,10,61,70,866,133,5,8,861,132,247,86,5,8,242,85,252,93,0,12,252,93,206,77,0,12,206,77,75,36,0,12,75,36,86,40,0,12,86,40
1400000US11001007807,11001007807,"Census Tract 78.07, District of Columbia, District of Columbia",1623,161,103,42,1520,156,645,132,90,36,555,122,179,81,5,8,174,81,292,81,9,12,283,80,103,38,30,20,73,31,40,24,24,18,16,16,31,21,22,17,9,13,978,124,13,21,965,129,304,78,13,21,291,79,295,81,0,12,295,81,217,71,0,12,217,71,64,29,0,12,64,29,98,34,0,12,98,34
1400000US11001007808,11001007808,"Census Tract 78.08, District of Columbia, District of Columbia",2972,535,52,40,2920,533,1233,320,52,40,1181,317,620,239,0,12,620,239,330,121,10,17,320,124,132,70,0,12,132,70,109,78,31,33,78,73,42,32,11,17,31,25,1739,319,0,12,1739,319,635,238,0,12,635,238,574,163,0,12,574,163,226,110,0,12,226,110,136,60,0,12,136,60,168,59,0,12,168,59
1400000US11001007809,11001007809,"Census Tract 78.09, District of Columbia, District of Columbia",1992,233,187,74,1805,228,814,185,162,69,652,173,242,112,0,12,242,112,241,110,29,34,212,98,206,97,94,57,112,64,118,71,32,26,86,67,7,13,7,13,0,12,1178,167,25,24,1153,168,377,134,0,12,377,134,409,102,12,18,397,101,117,58,0,12,117,58,204,75,13,18,191,78,71,39,0,12,71,39
1400000US11001007901,11001007901,"Census Tract 79.01, District of Columbia, District of Columbia",3171,297,185,90,2986,296,1337,192,167,88,1170,193,434,133,20,34,414,133,540,128,80,59,460,127,250,97,19,29,231,94,48,41,13,21,35,34,65,54,35,39,30,32,1834,225,18,22,1816,220,728,187,18,22,710,185,583,158,0,12,583,158,301,104,0,12,301,104,88,55,0,12,88,55,134,71,0,12,134,71
1400000US11001007903,11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",1317,181,164,54,1153,180,624,125,128,38,496,126,200,89,20,17,180,90,234,72,43,29,191,70,102,39,25,27,77,31,43,33,4,7,39,32,45,24,36,22,9,14,693,109,36,38,657,103,169,44,0,12,169,44,254,49,8,13,246,48,144,60,21,33,123,49,68,21,7,10,61,20,58,29,0,12,58,29
